category,sub_category,title,url,content,published date,summary,news_code
ورزشی,توپ و تور,برنامه مسابقات والیبال قهرمانی جهان/ مصر نخستین حریف ایران,https://www.isna.ir/news/1404062011878/برنامه-مسابقات-والیبال-قهرمانی-جهان-مصر-نخستین-حریف-ایران,"به گزارش ایسنا، بیست و یکمین دوره مسابقات والیبال قهرمانی جهان از ۲۱ شهریور تا ۶ مهر ۱۴۰۴ در فیلیپین برگزار خواهد شد و ۳۲ تیم در هشت گروه چهار تیمی در مرحله مقدماتی با هم به رقابت میپردازند.
گروه بندی مرحله مقدماتی به شرح زیر است:
گروه A: فیلیپین، ایران، مصر و تونس
گروه B: لهستان، هلند، قطر و رومانی
گروه C: فرانسه، آرژانتین، فنلاند و کره جنوبی
گروه D: آمریکا، کوبا، پرتغال و کلمبیا
گروه E: اسلوونی، آلمان، بلغارستان و شیلی
گروه F: ایتالیا، اوکراین، بلژیک و الجزایر
گروه G: ژاپن، کانادا، ترکیه و لیبی
گروه H: برزیل، صربستان، جمهوری چک و چین
برنامه کامل مرحله مقدماتی به شرح زیر است:
جمعه ۲۱ شهریور
ساعت ۱۴:۳۰ فیلیپین – تونس
شنبه ۲۲ شهریور
ساعت  ۰۵:۳۰ بامداد آمریکا – کلمبیا
ساعت ۰۶:۰۰ صبح کانادا – لیبی
ساعت ۰۹:۰۰ کوبا – پرتغال
ساعت ۰۹:۳۰ ژاپن – ترکیه
ساعت ۱۳:۰۰ آلمان – بلغارستان
ساعت ۱۳:۳۰ هلند – قطر
ساعت ۱۶:۳۰ اسلوونی – شیلی
ساعت ۱۷:۰۰ لهستان – رومانی
یکشنبه ۲۳ شهریور
ساعت ۰۶:۰۰ صبح آرژانتین – فنلاند
ساعت ۰۹:۰۰ ایران – مصر
ساعت ۰۹:۳۰ اوکراین – بلژیک
ساعت ۱۳:۰۰ صربستان – جمهوری چک
ساعت ۱۳:۳۰ فرانسه – کرهجنوبی
ساعت ۱۶:۳۰ برزیل – چین
ساعت ۱۷:۰۰ ایتالیا – الجزایر
دوشنبه ۲۴ شهریور
ساعت ۰۵:۳۰ بامداد کوبا – کلمبیا
ساعت ۰۶:۰۰ صبح ترکیه – لیبی
ساعت ۰۹:۰۰ آلمان – شیلی
ساعت ۰۹:۳۰ ژاپن – کانادا
ساعت ۱۳:۰۰ اسلوونی – بلغارستان
ساعت ۱۳:۳۰ هلند – رومانی
ساعت ۱۶:۳۰ آمریکا – پرتغال
ساعت ۱۷:۰۰ لهستان – قطر
سهشنبه ۲۵ شهریور
ساعت ۰۵:۳۰ بامداد برزیل – جمهوری چک
ساعت ۰۶:۰۰ صبح آرژانتین – کره جنوبی
ساعت ۰۹:۰۰ ایران – تونس
ساعت ۰۹:۳۰ اوکراین – الجزایر
ساعت ۱۳:۰۰ فیلیپین – مصر
ساعت ۱۳:۳۰ فرانسه – فنلاند
ساعت ۱۶:۳۰ صربستان – چین
ساعت ۱۷:۰۰ ایتالیا – بلژیک
چهارشنبه ۲۶ شهریور
ساعت ۰۵:۳۰ بامداد پرتغال – کلمبیا
ساعت ۰۶:۰۰ صبح قطر – رومانی
ساعت ۰۹:۰۰ بلغارستان – شیلی
ساعت ۰۹:۳۰ کانادا – ترکیه
ساعت ۱۳:۰۰ آمریکا – کوبا
ساعت ۱۳:۳۰ لهستان – هلند
ساعت ۱۶:۳۰ اسلوونی – آلمان
ساعت ۱۷:۰۰ ژاپن – لیبی
پنجشنبه ۲۷ شهریور
ساعت ۰۵:۳۰ بامداد برزیل – صربستان
ساعت ۰۶:۰۰ صبح فنلاند – کره جنوبی
ساعت ۰۹:۰۰ مصر – تونس
ساعت ۰۹:۳۰ بلژیک – الجزایر
ساعت ۱۳:۰۰ ایران – فیلیپین
ساعت ۱۳:۳۰ فرانسه – آرژانتین
ساعت ۱۶:۳۰ جمهوری چک – چین
ساعت ۱۷:۰۰ ایتالیا – اوکراین
انتهای پیام",۲۱ شهریور ۱۴۰۴ / ۰۶:۲۵,در افتتاحیه قهرمانی جهان والیبال ۲۰۲۵ فیلیپین میزبان جمعه، ۲۱ شهریور به مصاف تونس میرود.,1.40406E+12
ورزشی,توپ و تور,قول وزیر ورزش برای رفع مشکل ویلچر ملیپوشان بسکتبال قبل از آسیایی,https://www.isna.ir/news/1404061811076/قول-وزیر-ورزش-برای-رفع-مشکل-ویلچر-ملی-پوشان-بسکتبال-قبل-از-آسیایی,"بهروز سلطانی در گفتوگو با ایسنا، یکی از مشکلات ملی پوشان بسکتبال با ویلچر برای شرکت در مسابقات قهرمانی آسیا - اقیانوسیه تایلند را کمبود ویلچرهای مدرن و استاندارد عنوان کرد و افزود: یکی از اهداف مهم تیم ملی بسکتبال با ویلچر مردان شرکت در قهرمانی آسیا - اقیانوسیه است که در این بازیها سهمیه جهانی تنها به تیمهای اول و دوم داده میشود. برای این که بتوانیم این سهمیه را به خود اختصاص دهیم نیاز به امکانات سخت افزاری از جمله ویلچرهای مدرن و استاندارد است که در این خصوص طی بازدیدی که وزیر ورزش اخیرا از اردوی تیم ملی بسکتبال باویلچر داشت اعلام کرد که این مشکل را حل و فصل خواهیم کرد. امیدوارم با رفع این مشکل سخت افزاری شاهد جهش و پیشرفت بسکتبال با ویلچر در آینده باشیم. 
او با اشاره به اعزام تیم ملی بسکتبال با ویلچر به ترکیه برای شرکت در تورنمنت چهارجانبه، اظهار کرد: این تورنمنت محک خوبی برای ارزیابی و سنجش بسکتبالیستها جهت شرکت در قهرمانی آسیاست که با حضور تیمهای ایران، ترکیه، لهستان و هلند ۲۶ شهریور در ترکیه برگزار میشود و تا ۳۰ شهریور ادامه خواهد داشت.
سلطانی در پاسخ به این پرسش که با چه تعداد لژیونر عازم ترکیه خواهید شد، تصریح کرد: از ۱۴ بازیکن اعزامی به ترکیه، ۸ بازیکن لژیونر هستند و چند بازیکن نیز جوان و برای نخسین بار عازم یک تورنمنت برون مرزی میشوند. سعی داریم با ارزیابی و محک بازیکنان در ترکیه، لیست ۱۲ بازیکن اعزامی به قهرمانی آسیا تایلند را مشخص کنیم. هدف قهرمانی در آسیا و کسب سهمیه جهانی کاناداست.
وی گفت: با برنامه ریزی که برای این تیم صورت گرفته سعی داریم بسکتبال باویلچر را دوباره به شرایط ایدهآل برسانیم و با قهرمانی در ناگویا ژاپن دوباره این تیم را پارالمپیکی کنیم. با تغییراتی که در بسکتبال باویلچر ایجاد شده و با پیشرفت خوبی که طی ۲ سال گذشته تاکنون داشته، به دنبال افزایش رنکینگ و جایگاه خود از نهمی جهان هستیم.
سرمربی تیم ملی بسکتبال باویلچر در پایان افزود: مسابقات قهرمانی آسیا تایلند سکوی پرتاب بسکتبال باویلچر برای موفقیت در قهرمانی جهان و سپس ناگویا ژاپن است. اگر بتوانیم در قهرمانی آسیا سکوی قهرمانی را به خود اختصاص دهیم نوار موفقیت برای بسکتبال باویلچر تداوم خواهد داشت.
انتهای پیام",۲۰ شهریور ۱۴۰۴ / ۱۶:۰۱,سرمربی تیم ملی بسکتبال با ویلچر گفت: طی بازدیدی که وزیر ورزش از اردوی تیم ملی بسکتبال باویلچر داشت قول رفع مشکل ویلچر ملیپوشان قبل از قهرمانی آسیا را داد که امیدوارم این امر تحقق پیدا کند.,1.40406E+12
ورزشی,توپ و تور,جای خالی ستاره والیبال ایران در مسابقات جهانی پر می شود؟,https://www.isna.ir/news/1404062011718/جای-خالی-ستاره-والیبال-ایران-در-مسابقات-جهانی-پر-می-شود,"محمد ترکاشوند در گفت و گو با ایسنا، در پاسخ به این پرسش که پیش بینی شما از عملکرد تیم ملی والیبال با پیاتزا در مسابقات قهرمانی جهان چیست، اظهار کرد: پیش بینی برای رشته های تیمی مثل والیبال کار سختی است. البته از زمانی که پیاتزا آمده انگیزه بسیار بالایی به بازیکنان داده و از نظر روحی و روانی در شرایط بسیار خوبی به سر می برند. بازیکنان پیاتزا را قبول و او را دوست دارند. من از نزدیک شاهد تمریناتی که پیاتزا به بازیکنان می داد، بودم و می دیدم که چقدر  با انگیزه و شوق بالایی تمرین می کردند. وقتی بازیکنان تیم ملی مربی را قبول دارند و با انگیزه تمرینات را دنبال می کنند منجر به کسب نتیجه خوب می شود.
او افزود: بازیکنان دنبال این هستند که بازیهای خوبی انجام دهند و نتیجه قابل قبولی کسب کنند که این دور از دسترس نیست. وی در پاسخ به این پرسش که تا چه مرحله ای در مسابقات  جهانی پیش برویم نتیجه قابل قبولی است، گفت: شانس ما زیاد است اما باید شرایط را نیز در نظر گرفت. ممکن است یک مسابقه، روز بد ما باشد و این موضوع در ورزش های تیمی طبیعی است. اما با انگیزه بالایی که بازیکنان دارند این شانس را داریم که به نتیجه قابل قبولی برسیم.
ترکاشوند ادامه داد: چون هدف گذاری برای ۴ سال آینده المپیک است باید پله پله حرکت کنیم و نباید زود دنبال نتیجه باشیم. ابتدا باید دنبال بازی باشیم که روند صعودی خوبی برای تیم داشته باشد که فکر می کنم این مساله برای تیم اتفاق افتاده و در حال حاضر شرایط خوب و ایده آلی دارد. البته این مسابقه نسبت به رویدادهای قبلی فرق دارد و این توقع را داریم که تیم ما نسبت به قبل رشد محسوسی داشته باشد و بهتر بازی کند.
ترکاشوند ادامه داد: به هر صورت مسابقات قهرمانی جهان است و هر ۴ سال یک بار برگزار می شود و کار سختی را پیش رو داریم. اگر تیم آن رشد و روند را داشته باشد نشان می دهد که کار را به نحو احسن انجام دادیم تا در سال های آینده توقعات بالا برود و دوباره به جایگاه ششم جهان برگردیم. به هر صورت هدف گذاری، المپیک است و امیدوارم این تیم به المپیک راه پیدا کند.
بازیکن پیشین تیم ملی والیبال همچنین در پاسخ به این سوال که امین اسماعیل نژاد مصدوم شده آیا فکر می کنید بردیا سعادت و حاجی پور جای خالی او را در تیم پر کنند، گفت: امین اسماعیلنژاد طی سال های اخیر شرایط متفاوتی برای تیم ما داشت. با توجه به آسیب دیدگی که دارد جایگزین های او خوب و پتانسیل بالایی دارند و سال های قبل نشان دادند که توانمندی و پتانسیل بالایی دارند. ناامید نیستیم و انشاءالله بتوانند جای خالی او را پر کنند. مهم روحیه بازیکنان است که آن را حفظ کردند و از نظر روحی و روانی تیم آسیب ندیده است. باید هم قسم شوند که بیشتر تلاش کنند تا جای خالی اسماعیل نژاد را در تیم پر کنند.
ترکاشوند در پایان در پاسخ به این پرسش که تغییر نسل در تیم ملی را چگونه ارزیابی می کند؟ افزود: ورزش شرایط خاصی دارد. شاید در ادوار گذشته به پشتوانه سازی اهمیت داده نمی شد و کار سخت و دشواری است اما الان عقیده رئیس فدراسیون بر این است که باید پشتوانه سازی خوبی صورت بگیرد که این اتفاق در والیبال رخ داده و بازیکنان جای ثابتی ندارند و برای حفظ جایگاه باید به فکر انجام تمرینات منظم و حرفه ای باشند. بازیکنان خوبی پشت سر آن ها وجود دارد و نسبت به قبل متفاوت شده و می توانیم تیم ملی قوی در طی این سال ها داشته باشیم تا اگر مشکلی برای افرادی امثال اسماعیل نژاد پیش آمد بازیکنان جایگزین خیلی اختلاف نداشته باشند و جایگزین خوبی برای آن ها باشند.
انتهای پیام",۲۰ شهریور ۱۴۰۴ / ۱۳:۲۱,بازیکن پیشین تیم ملی والیبال گفت: وقتی بازیکنان تیم ملی مربی را قبول دارند و با انگیزه تمرینات را دنبال می کنند منجر به کسب نتیجه خوب می شود.,1.40406E+12
ورزشی,توپ و تور,خلاقانهترین لیآپهای NBA,https://www.isna.ir/news/1404061810842/خلاقانه-ترین-لی-آپ-های-NBA,,۱۹ شهریور ۱۴۰۴ / ۱۸:۴۵,منتخبی از زیباترین لیآپها یا همان Jelly Finishes فصل ۲۰۲۴-۲۵ NBA را در این ویدیو ببینید؛ صحنههایی تماشایی که مهارت و خلاقیت ستارههای لیگ را به نمایش میگذارد.,1.40406E+12
ورزشی,توپ و تور,واکنش پیاتزا به برد ایران مقابل آلمان,https://www.isna.ir/news/1404061911581/واکنش-پیاتزا-به-برد-ایران-مقابل-آلمان,"به گزارش ایسنا، تیم ملی والیبال ایران در آخرین دیدار دوستانه خود در پنجگانه تدارکاتی قبل از آغاز رقابتهای قهرمانی مردان جهان موفق به شکست آلمان شد تا در بهترین شرایط ممکن آماده شروع مسابقات شود.
سرمربی تیم ملی والیبال ایران، درباره دیدار شاگردانش با آلمان اظهار داشت: تیم برای ورود به تورنمنت قهرمانی جهان باید آمادهتر از همیشه باشد و تمرکز را بر اجرای سطح واقعی خود بگذارد. مسابقه با آلمان پنجاهپنجاه بود. نگاه من همیشه به نیمه پر لیوان است و سعی میکنم تصویر را کامل ببینم، نه خالی.
روبرتو پیاتزا با تاکید بر اینکه باید دوباره پیشرفت کنیم، تصریح کرد: شروع بازی با آلمان عادی بود و در ست دوم اشتباهات زیادی داشتیم به ویژه ابتدای ست که جلو بودیم و میتوانستیم اختلاف را بیشتر کنیم، اما کامل نبودیم؛ آنطور که در ذهن من است.
وی با اشاره به اهمیت دیدارهای تدارکاتی ادامه داد: چنین مسابقاتی قبل از تورنمنتهای بزرگ خیلی مهم هستند. این آخرین بازی پیش از رویداد اصلی ایران بود. فردا استراحت میکنیم چون باید ریکاوری داشته باشیم و پسفردا صبح تمرین یکساعته در زمین اصلی داریم. اما باید آماده باشیم، آماده، آماده، آماده.
سرمربی تیم ملی والیبال ایران درباره نخستین مسابقه ایران در قهرمانی جهان با مصر، با اشاره به تغییر پاسور تیم حریف و شرایط مسابقه افزود: ترجیح میدهم تمرکزمان روی خودمان باشد. باید در سطح خودمان بازی کنیم. باید به همه نشان دهیم که فقط به هر توپ فکر میکنیم و بقیه چیزها بهراحتی تبدیل به مواردی میشوند که به آنها نیاز نداریم، این قانون ساده برای تیم ایران است.
وی تأکید کرد: نباید هیچ حریفی را دستکم گرفت. در بازی ایران مقابل کانادا در المپیک چه اتفاقی افتاد. هیچ بازیای پیش از شروع آسان نیست. باید بازی کنیم و بعد در پایان میشود گفت این یکی سخت بود یا نه. اکنون فقط باید کار خودمان را انجام بدهیم.
مسابقات والیبال قهرمانی مردان جهان از ۲۱ شهریور تا ۶ مهرماه با ۶۶ دیدار در مانیل پیگیری خواهد شد. تیم ملی والیبال ایران در گروه نخست مرحله مقدماتی این رقابتها به ترتیب با تیمهای مصر (۲۳ شهریور)، تونس (۲۵ شهریور) و فیلیپین (۲۷ شهریور) دیدار خواهد کرد.
انتهای پیام",۱۹ شهریور ۱۴۰۴ / ۱۷:۲۳,سرمربی تیم ملی والیبال ایران، درباره مصر نخستین حریف ایران در قهرمانی مردان جهان، گفت: نباید هیچ تیمی را دست کم گرفت اما ترجیح میدهم تمرکز روی سطح بازی خودمان باشد.,1.40406E+12
ورزشی,توپ و تور,سرمربی والیبال آلمان: بازی با تیم قدرتمند ایران برایم مهم بود,https://www.isna.ir/news/1404061911575/سرمربی-والیبال-آلمان-بازی-با-تیم-قدرتمند-ایران-برایم-مهم-بود,"به گزارش ایسنا، تیم ملی والیبال ایران در آخرین دیدار دوستانه خود در پنجگانه تدارکاتی قبل از آغاز رقابتهای قهرمانی مردان جهان موفق به شکست آلمان شد تا در بهترین شرایط ممکن آماده شروع مسابقات شود.
سرمربی تیم ملی والیبال آلمان درباره این دیدار اظهار داشت: خیلی نکتهها در عملکرد دو تیم وجود داشت. مسابقات اصلی برای تیم آلمان از سه روز دیگر شروع میشود و خیلی مهم بود که امروز با تیم جوان و قدرتمند ایران بازی کردیم. فکر میکنم بازی خوبی بود.
وی درباره سطح رقابتها و ساختار جدید مسابقات قهرمانی جهان افزود: بهنظرم این شرایط به دلیل فرمول جدید مسابقات است؛ فرمول جدید یعنی تیمهای زیاد و بازیهای سخت. والیبال در کل در سال گذشته رشد کرده و خیلی از تیمها به هم نزدیک شدهاند.
سرمربی تیم ملی والیبال آلمان تأکید کرد: امروز هم دیدیم که هر تیمی میتواند شگفتیساز باشد. مسیر پیش رو دشوار است اما با تمرکز روی جزئیات و استفاده از همین تجربههای تدارکاتی، برای شروع تورنمنت آماده خواهیم شد.
انتهای پیام",۱۹ شهریور ۱۴۰۴ / ۱۶:۵۱,میشال وینیارسکی گفت: خیلی مهم بود قبل از قهرمانی جهان با تیم قدرتمند ایران بازی تدارکاتی انجام بدهیم.,1.40406E+12
ورزشی,توپ و تور,پیروزی تیم والیبال ایران در بازی دوستانه با آلمان,https://www.isna.ir/news/1404061911538/پیروزی-تیم-والیبال-ایران-در-بازی-دوستانه-با-آلمان,"به گزارش ایسنا، تیمهای ملی والیبال ایران و آلمان پیش از آغاز مسابقات قهرمانی جهان در فیلیپین یک دیدار تدارکاتی برگزار کردند که این دیدار با نتیجه سه بر دو به سود ایران پایان رفت. 
این دیدار پشت درهای بسته برگزار شد.  
نتیجه این دیدار به شرح زیر است: 
ایران ۳ - آلمان ۲
ست اول: ۲۵ بر ۲۰ به سود ایران 
ست دوم: ۲۵ بر ۲۰ به سود آلمان 
ست سوم: ۲۵ بر ۲۳ به سود ایران 
ست چهارم: ۲۶ بر ۲۴ به سود آلمان 
ست پنجم: ۱۵ بر  ۱۲ به سود  ایران 
بیست و یکمین دوره رقابتهای والیبال قهرمانی مردان جهان از ۲۱ شهریور تا ۶ مهرماه ۱۴۰۴ در فیلیپین برگزار خواهد شد و ۳۲ تیم در هشت گروه چهار تیمی در مرحله مقدماتی با هم به رقابت میپردازند.
تیم ایران هم با فیلیپین، مصر و تونس همگروه است. 
انتهای پیام",۱۹ شهریور ۱۴۰۴ / ۱۴:۲۹,تیم ملی والیبال ایران در یک دیدار تدارکاتی و پیش از آغاز مسابقات قهرمانی جهان مقابل آلمان پیروز شد.,1.40406E+12
ورزشی,توپ و تور,جزو ۸ تیم برتر والیبال جهان قرار بگیریم، نتیجه خوبی است,https://www.isna.ir/news/1404061811258/جزو-۸-تیم-برتر-والیبال-جهان-قرار-بگیریم-نتیجه-خوبی-است,"بهنام محمودی در گفتوگو با ایسنا، در پاسخ به این پرسش که پیش بینی شما از نتایج تیم ملی والیبال با پیاتزا در قهرمانی جهان چیست؟ اظهار کرد: امیدوارم نتیجه خوبی بگیرند و اتفاقات خوبی در والیبال رقم بخورد، به هر صورت پیاتزا برای موفقیت تیم ملی خیلی زحمت میکشد که امیدوارم نتیجه زحمات خود را بگیرند.
وی همچنین در پاسخ به این سوال که تصور می کنید تا چه مرحلهای پیش برویم نتیجه قابل قبولی گرفته ایم؟ گفت: والیبال نسل عوض کرده و باید کمک کنند تا شرایطش بهتر شود و اگر در چنین شرایطی به بازیکن استرس وارد کنیم کار درستی نیست. باید توقع داشته باشیم که بازیکنان خوب بازی کنند. خوب بازی کردن سبب رشد و پیشرفت این رشته میشود. اگر بازیکنان بتوانند جزو ۸ تیم برتر قرار بگیرند نتیجه قابل قبول و راضی کننده ای است.
بازیکن پیشین تیم ملی والیبال در پاسخ به این پرسش که با توجه به مصدومیت امین اسماعیل نژاد، فکر میکنید بردیا سعادت و حاجی پور بتوانند جای خالی اسماعیل نژاد را پر کنند؟ افزود: اسماعیل نژاد یکی از بازیکنان خوب و طراز اول ماست که متاسفانه آسیب دیده، حاجی پور و بردیا سعادت هر دو بازیکن خوبی هستند که میتوانند جایگزین و مکمل خوبی به جای او باشند و جای خالی او را پر کنند.
محمودی در پایان در پاسخ به این سوال که با توجه به تغییر نسلی که در تیم ملی والیبال اتفاق افتاده این تغییر نسل را چگونه ارزیابی میکنید، خاطرنشان کرد: در والیبال یک تعدادی از بازیکنان باتجربه و بخش دیگر جوانان بااستعداد و توانمندی هستند که باید به آن ها فرصت دهیم تا با ارائه بازیهای خوب تجربه کسب کنند و کم کم جایگزین بازیکنان باتجربه شوند. این تغییر نسل به نفع والیبال است و در آینده میتوانیم به آن ها امیدوار باشیم.
انتهای پیام",۱۹ شهریور ۱۴۰۴ / ۱۱:۵۷,بازیکن پیشین تیم ملی والیبال گفت: اگر تیم ملی والیبال در مسابقات قهرمانی مردان جهان بتواند جزو ۸ تیم برتر قرار بگیرد نتیجه قابل قبول و راضی کنندهای است.,1.40406E+12
ورزشی,توپ و تور,بسکتبالیست آمریکایی به شهرداری گرگان پیوست,https://www.isna.ir/news/1404061911352/بسکتبالیست-آمریکایی-به-شهرداری-گرگان-پیوست,"به گزارش ایسنا، جردن همیلتون، بازیکن ۳۴ ساله بسکتبال که سابقه حضور در تیمهای دنور ناگتس، هیوستون راکتس، لسآنجلس کلیپرز و نیو اورلینز پلیکانز را در کارنامه دارد، به تیم شهرداری گرگان پیوست.
این بازیکن آمریکایی که در پستهای ۳ و ۴ بازی میکند، با قد دو متر و یک سانتیمتر در NBA برای تیمهای آیوا انرژی، ریوگراند ولی و رنو بیگهورنز نیز به میدان رفته است. همیلتون فصل گذشته با تیم پدافند هوایی عراق عملکرد درخشانی داشت و حالا تجربهاش را به لیگ برتر ایران میآورد.
هدایت شهرداری گرگان را صالح مخدومی بر عهده دارد. 
انتهای پیام",۱۹ شهریور ۱۴۰۴ / ۰۹:۰۰,جردن همیلتون، پاور فوروارد آمریکایی که سابقه بازی در NBA را دارد، فصل جدید را با پیراهن شهرداری گرگان آغاز میکند.,1.40406E+12
ورزشی,توپ و تور,نکات خواندنی از والیبال قهرمانی جهان,https://www.isna.ir/news/1404061710189/نکات-خواندنی-از-والیبال-قهرمانی-جهان,"به گزارش ایسنا، بیستویکمین دوره رقابتهای والیبال قهرمانی مردان جهان از ۲۱ شهریور تا ۶ مهر ۱۴۰۴ در فیلیپین برگزار خواهد شد و ۳۲ تیم در هشت گروه چهار تیمی در مرحله مقدماتی با هم به رقابت میپردازند.
در آستانه شروع این رقابتها به بررسی چند نکته آماری جالب توجه و نکات خواندنی از قهرمانی جهان ۲۰۲۵ می پردازیم.
تغییرات مسابقات: از این دوره، تعداد تیمهای شرکتکننده از ۲۴ به ۳۲ افزایش مییابد و مسابقات قهرمانی جهان به جای هر چهار سال، در یک چرخه دو ساله برگزار میشود.
تازهواردها
پس از چندین سال  الجزایر، لیبی، شیلی و رومانی به قهرمانی جهان بازمیگردند. افزایش تعداد تیمهای این دوره از رقابتها باعث شده است تا تیمهای کمتر مطرح در والیبال شانس حضور در بالاترین سطح جهان را داشته باشند. 
همچنین فیلیپین (میزبان) و کلمبیا (دارنده مدال برنز مسابقات قهرمانی آمریکای جنوبی) برای نخستین بار در این رقابتها حضور خواهند داشت.
مدافع عنوان قهرمانی

ایتالیا این شانس را خواهد داشت که پس از برزیل و لهستان، به سومین تیم در قرن بیست و یکم تبدیل شود که از عنوان بهترین تیم جهان دفاع میکند.

باتجربهها

در طول رقابتهای قهرمانی جهان در فیلیپین، دو بازیکن باسابقه حضور دارد که در مسابقات سال ۲۰۰۶ هم شرکت داشتند. لوسیانو دِچِکو پاسور آرژانتین و روبرتلندی سیمون کوبایی باسابقهترین بازیکنان این دوره محسوب میشوند. 

بازگشت لئون پس از 15 سال


پس از بیش از ۱۵ سال، ویلفردو لئون به قهرمانی جهان بازمیگردد و اولین بازی خود را برای تیم ملی لهستان در فیلیپین انجام میدهد.
رکورددار آرژانتینی

اگر لوسیانو دِچِکو در قهرمانی جهان امسال بازی کند، به اولین بازیکن تاریخ تبدیل خواهد شد که در شش دوره رقابتهای قهرمانی جهان حضور داشته است.
غایبها

بازیکنان فوقالعاده زیادی از جمله دانیله لاویا، نیمیر عبدالعزیز، الکساندر شلیکا، متیو اندرسون، یوجی نیشیدا و امین اسماعیلنژاد این رقابتها را از دست دادند.
انتهای پیام",۱۹ شهریور ۱۴۰۴ / ۰۶:۴۵,رقابتهای والیبال قهرمانی مردان جهان ۲۰۲۵ با حضور ۳۲ تیم از ۲۱ شهریور در فیلیپین آغاز میشود.,1.40406E+12
ورزشی,توپ و تور,واکنش پیاتزا به پیروزی مقابل اسلوونی,https://www.isna.ir/news/1404061811205/واکنش-پیاتزا-به-پیروزی-مقابل-اسلوونی,"به گزارش ایسنا، روبرتو پیاتزا سرمربی تیم ملی ایران پس از پیروزی سه بر یک در دیدار دوستانه مقابل اسلوونی گفت: دیدار با اسلوونی یک بازی دوستانه معمولی بود و هر دو تیم بدون شدت و بدون قدرت زیاد در زمین بازی کردند. چون این مسابقه دوستانه قبل از یک تورنمنت مهم مثل قهرمانی جهان بود. از یک طرف ما بازی را با سرویسهای خوب شروع نکردیم و از طرف دیگر هم آنها بازی را خوب شروع نکردند. پس هر دو تیم خیلی کار کردند و من این را حس کردم. ایران مثل تمرینهای قبل بود؛ پس باید درباره انرژی برای اولین بازی قهرمانی جهان صحبت کنیم و کار کنیم.
سرمربی تیم ملی والیبال ایران درخصوص غیبت امین اسماعیل نژاد و جواد کریمی اظهار داشت: برای این موضوع  ناراحتم. چون دقیقاً یک هفته قبل از پرواز به فیلیپین دو موقعیت کاملاً متفاوت پیش آمد. یکی امین، که دقیقا با زمین خوردن روی پای یک بازیکن دیگر اتفاق افتاد و دیگری جواد بود که در ست سوم بازی مقابل قطر این اتفاق افتاد و شرایطی به وجود آمد که جلوی آن را نمیتوان گرفت. این اتفاقات هر لحظه میتواند رخ دهد و امکان دارد هر لحظه ایجاد شود. به هر حال من برای این دو خوشحال نیستم و امیدوارم زودتر بازگردند.
وی افزود: امین باید برای فصل بعد بازیهای باشگاهی آماده شود و امیدوارم جواد نیز بتواند در برزیل با تیمش عالی باشد.
پیاتزا در خصوص حضور بردیا سعادت و علی رمضانی و عملکرد آنها خاطرنشان کرد: بردیا خوب است. همه جوانها فکر میکنم از نظر بدنی عالی هستند. بردیا همیشه در تمرین حاضر بوده، پس من از بردیا مطمئن هستم ولی تصمیم دردناکی گرفتم و قبلاً حاجیپور را انتخاب کردم؛ البته حاجیپور بازی خوبی انجام داد و برای علی خوشحالم. همچنین از بازگشت بردیا خیلی خوشحالم. گرچه آن زمان برای امین ناراحت بودم. در خصوص رمضانی هم باید بگویم علی در بازی ساکتتر از تمرین است و در تمرین بهتر به نظر میآید و شاید امروز کمی عصبی بود، چراکه برای اولین بار برای تیم ملی در این فصل بازی میکرد. باید بگویم که الان همه چیز خوب است.
انتهای پیام",۱۸ شهریور ۱۴۰۴ / ۱۹:۳۶,سرمربی تیم ملی والیبال ایران پس از دیدار دوستانه مقابل اسلوونی گفت: این یک دیدار دوستانه معمولی بود و دو تیم بدون شدت زیاد بازی کردند.,1.40406E+12
